user_id,full_name,pan,aadhaar,date_of_birth,city,state,monthly_income,occupation,signup_timestamp,kyc_status,risk_segment,user_id_clean,kyc_status_clean,risk_segment_clean,pan_clean,missing_pan_flag,invalid_pan_flag,aadhaar_clean,missing_aadhaar_flag,masked_aadhaar_flag,invalid_aadhaar_flag,date_of_birth_clean,missing_dob_flag,invalid_dob_flag,monthly_income_clean,missing_income_flag,negative_income_flag,invalid_income_flag,signup_timestamp_clean,missing_signup_timestamp_flag,future_signup_flag,city_clean,state_clean,occupation_clean,full_name_clean,kyc_status_conflict_flag,name_conflict_flag,pan_conflict_flag,aadhaar_conflict_flag,dob_conflict_flag,identity_conflict_score,user_id_core,kyc_record_count
USR10200,ATI SWAMINATHAN,KJGSF3972C,7106 6106 8638,16/03/1974,Calcutta,West Bengal,41384,Unemployed,2025-09-01 11:23:45,APPROVED,medium,USR10200,APPROVED,MEDIUM,KJGSF3972C,0,0,710661068638,0,0,0,1974-03-16 00:00:00,0,0,41384.0,0,0,0,2025-09-01 11:23:45,0,0,Kolkata,West Bengal,Unemployed,ATI SWAMINATHAN,0,0,0,0,0,0,10200,1
USR10202,Champak Bhatia,VXIXQ0284V,9271 2812 9717,1979-04-14 21:56:01,Calcutta,West Bengal,16825,Business Owner,21/02/2026,PENDING,Low,USR10202,PENDING,LOW,VXIXQ0284V,0,0,927128129717,0,0,0,1979-04-14 21:56:01,0,0,16825.0,0,0,0,2026-02-21 00:00:00,0,0,Kolkata,West Bengal,Business Owner,CHAMPAK BHATIA,1,1,1,1,1,4,10202,2
USR10203,CHANAKYA MANDAL,DBZPN0182F,5863 2746 9035,1986-08-31 01:54:38,pune,Maharashtra,49109,Self Employed,31-Dec-2025,V,Medium,USR10203,APPROVED,MEDIUM,DBZPN0182F,0,0,586327469035,0,0,0,1986-08-31 01:54:38,0,0,49109.0,0,0,0,2025-12-31 00:00:00,0,0,Pune,Maharashtra,Self Employed,CHANAKYA MANDAL,0,0,0,0,0,0,10203,1
USR10204,Dhriti Rajagopal,QHAVT4269Z,3220-0243-7145,03/03/1968,Ludhiana,Punjab,-16381,Self Employed,12-25-2025,KYC_DONE,LOW,USR10204,APPROVED,LOW,QHAVT4269Z,0,0,322002437145,0,0,0,1968-03-03 00:00:00,0,0,-16381.0,0,1,0,2025-12-25 00:00:00,0,0,Ludhiana,Punjab,Self Employed,DHRITI RAJAGOPAL,0,0,0,0,0,0,10204,1
USR10205,DIYA TIWARI,CIOAM6886B,5635 4003 0977,,ludhiana,Punjab,11613,Student,08-16-2024,KYC_DONE,medium,USR10205,APPROVED,MEDIUM,CIOAM6886B,0,0,563540030977,0,0,0,,1,0,11613.0,0,0,0,2024-08-16 00:00:00,0,0,Ludhiana,Punjab,Student,DIYA TIWARI,0,0,0,0,0,0,10205,1
USR-10207,Jack Taneja,RIEKD8431Z,4048617121,1981/04/15,Ludhiana,Punjab,,Salaried,17-Jan-2024,FAILED,low,USR10207,REJECTED,LOW,RIEKD8431Z,0,0,4048617121,0,0,1,1981-04-15 00:00:00,0,0,,1,0,0,2024-01-17 00:00:00,0,0,Ludhiana,Punjab,Salaried,JACK TANEJA,0,0,0,0,0,0,10207,1
USR10209,Samarth Dey,SPRJX8660K,6241 8825 0336,27-Dec-2001,Bengaluru,Karnataka,14.7k,Retired,2024/01/09,Verified,HIGH,USR10209,APPROVED,HIGH,SPRJX8660K,0,0,624188250336,0,0,0,2001-12-27 00:00:00,0,0,14700.0,0,0,0,2024-01-09 00:00:00,0,0,Bengaluru,Karnataka,Retired,SAMARTH DEY,0,0,0,0,0,0,10209,1
USR-10210,Radha Narayanan,DOJTA0907Z,4748-6876-0225,1996-03-20 02:13:55,Jalandhar,Punjab,37410,Freelancer,1752496787,P,Medium,USR10210,PENDING,MEDIUM,DOJTA0907Z,0,0,474868760225,0,0,0,1996-03-20 02:13:55,0,0,37410.0,0,0,0,2025-07-14 12:39:47,0,0,Jalandhar,Punjab,Freelancer,RADHA NARAYANAN,0,0,0,0,0,0,10210,1
USR10213,Fariq Bhavsar,ASTFC-3720-B,2434504430,1989/08/28,jaipur,Rajasthan,29.7k,Student,23/02/2025 03:24 AM,Pending,high,USR10213,PENDING,HIGH,ASTFC3720B,0,0,2434504430,0,0,1,1989-08-28 00:00:00,0,0,29700.0,0,0,0,2025-02-23 03:24:00,0,0,Jaipur,Rajasthan,Student,FARIQ BHAVSAR,0,0,0,0,0,0,10213,1
USR10214,Turvi Kapur,XAWZM1730C,911958753628,1989-07-06 01:32:19,ludhiana,Punjab,25164,Farmer,2025-10-28 00:18:34,IN_PROGRESS,MEDIUM,USR10214,IN_PROGRESS,MEDIUM,XAWZM1730C,0,0,911958753628,0,0,0,1989-07-06 01:32:19,0,0,25164.0,0,0,0,2025-10-28 00:18:34,0,0,Ludhiana,Punjab,Farmer,TURVI KAPUR,1,1,1,1,1,4,10214,2
USR10216,Unni Vig,TPHFM2913,985611909726,923579452,jaipur,Rajasthan,48670,Salaried,03-18-2024,Verified,Low,USR10216,APPROVED,LOW,TPHFM2913,0,1,985611909726,0,0,0,1999-04-08 13:50:52,0,0,48670.0,0,0,0,2024-03-18 00:00:00,0,0,Jaipur,Rajasthan,Salaried,UNNI VIG,0,0,0,0,0,0,10216,1
USR10218,Lekha Keer,TAMQI2883E,0121-0795-9469,06/07/1965,Ludhiana,Punjab,28990,Salaried,2026/03/12,Verified,medium,USR10218,APPROVED,MEDIUM,TAMQI2883E,0,0,012107959469,0,0,0,1965-07-06 00:00:00,0,0,28990.0,0,0,0,2026-03-12 00:00:00,0,0,Ludhiana,Punjab,Salaried,LEKHA KEER,0,0,0,0,0,0,10218,1
USR10221,Nathan Narain,QRDDA-6314-T,4813 9701 7534,1988-11-22 06:38:14,pune,Maharashtra,76407,Unemployed,2026/01/07,APPROVED,MEDIUM,USR10221,APPROVED,MEDIUM,QRDDA6314T,0,0,481397017534,0,0,0,1988-11-22 06:38:14,0,0,76407.0,0,0,0,2026-01-07 00:00:00,0,0,Pune,Maharashtra,Unemployed,NATHAN NARAIN,0,0,0,0,0,0,10221,1
USR10222,Tamanna Chand,BRILX4429G,6419 3817 3349,03-16-1988,Amritsar,Punjab,38181,Student,2025-04-12 05:18:46,V,low,USR10222,APPROVED,LOW,BRILX4429G,0,0,641938173349,0,0,0,1988-03-16 00:00:00,0,0,38181.0,0,0,0,2025-04-12 05:18:46,0,0,Amritsar,Punjab,Student,TAMANNA CHAND,0,0,0,0,0,0,10222,1
USR10223,Eesha Joshi,NKONK 8611 O,6958-6473-6450,,Hyderabad,Telangana,Not Available,Freelancer,1708195971,Pending,medium,USR10223,PENDING,MEDIUM,NKONK8611O,0,0,695864736450,0,0,0,,1,0,,1,0,1,2024-02-17 18:52:51,0,0,Hyderabad,Telangana,Freelancer,EESHA JOSHI,0,0,0,0,0,0,10223,1
USR10228,Finn Gade,GYXZP9703T,409958614308,1992/08/01,LKO,Uttar Pradesh,"Rs. 18,999",Business Owner,15/12/2025,APPROVED,Medium,USR10228,APPROVED,MEDIUM,GYXZP9703T,0,0,409958614308,0,0,0,1992-08-01 00:00:00,0,0,18999.0,0,0,0,2025-12-15 00:00:00,0,0,Lucknow,Uttar Pradesh,Business Owner,FINN GADE,0,0,0,0,0,0,10228,1
USR10229,Darika Sarna,DXZKM0876A,3500 7431 2654,30-Apr-1989,Amritsar,Punjab,"₹22,969",Student,16-Dec-2024,KYC_DONE,MEDIUM,USR10229,APPROVED,MEDIUM,DXZKM0876A,0,0,350074312654,0,0,0,1989-04-30 00:00:00,0,0,22969.0,0,0,0,2024-12-16 00:00:00,0,0,Amritsar,Punjab,Student,DARIKA SARNA,0,0,0,0,0,0,10229,1
USR10232,Vasana Prashad,LQLJH4277R,2769556512,1970/01/26,ASR,Punjab,11.4k,Retired,2025/10/15,VERIFIED,High,USR10232,APPROVED,HIGH,LQLJH4277R,0,0,2769556512,0,0,1,1970-01-26 00:00:00,0,0,11400.0,0,0,0,2025-10-15 00:00:00,0,0,Amritsar,Punjab,Retired,VASANA PRASHAD,0,0,0,0,0,0,10232,1
USR10233,Amol Das,DKWOM9606J,5835194920002,1998/05/06,Bangalore,Karnataka,"INR 73,590",Self Employed,,VERIFIED,High,USR10233,APPROVED,HIGH,DKWOM9606J,0,0,5835194920002,0,0,1,1998-05-06 00:00:00,0,0,73590.0,0,0,0,,1,0,Bengaluru,Karnataka,Self Employed,AMOL DAS,0,1,0,1,1,3,10233,2
USR10239,Girish Koshy,NCDMU-2666-Q,715261228046,02/06/1966,Poona,Maharashtra,"₹38,138",Retired,31/05/2025,V,HIGH,USR10239,APPROVED,HIGH,NCDMU2666Q,0,0,715261228046,0,0,0,1966-06-02 00:00:00,0,0,38138.0,0,0,0,2025-05-31 00:00:00,0,0,Pune,Maharashtra,Retired,GIRISH KOSHY,0,0,0,0,0,0,10239,2
USR10241,Arya Koshy,CAEML1033G,6314433270476,2001/12/12,Mumbai,Maharashtra,25630,Business Owner,10-27-2024,VERIFIED,Low,USR10241,APPROVED,LOW,CAEML1033G,0,0,6314433270476,0,0,1,2001-12-12 00:00:00,0,0,25630.0,0,0,0,2024-10-27 00:00:00,0,0,Mumbai,Maharashtra,Business Owner,ARYA KOSHY,0,0,0,0,0,0,10241,1
USR10245,Aachal Gulati,SSCKX 6976 T,134651420643,03/01/1993 11:23 AM,Amritsar,Punjab,28505,Student,2025-10-11 01:03:52,V,MEDIUM,USR10245,APPROVED,MEDIUM,SSCKX6976T,0,0,134651420643,0,0,0,1993-01-03 11:23:00,0,0,28505.0,0,0,0,2025-10-11 01:03:52,0,0,Amritsar,Punjab,Student,AACHAL GULATI,0,0,0,0,0,0,10245,1
USR10249,Pooja Mannan,TKQKC-6386-T,805674693783,24-Mar-1976,Madras,Tamil Nadu,35209,Unemployed,2025-12-30 06:25:47,V,Medium,USR10249,APPROVED,MEDIUM,TKQKC6386T,0,0,805674693783,0,0,0,1976-03-24 00:00:00,0,0,35209.0,0,0,0,2025-12-30 06:25:47,0,0,Chennai,Tamil Nadu,Unemployed,POOJA MANNAN,0,0,0,0,0,0,10249,1
USR10257,Tanish Issac,HQZWV0953B,216604206054,,jalandhar,Punjab,"₹15,854",Self Employed,2025-03-10 12:06:05,VERIFIED,UNKNOWN,USR10257,APPROVED,UNKNOWN,HQZWV0953B,0,0,216604206054,0,0,0,,1,0,15854.0,0,0,0,2025-03-10 12:06:05,0,0,Jalandhar,Punjab,Self Employed,TANISH ISSAC,0,0,0,0,0,0,10257,1
usr10261,Raksha Khanna,SBSKN9088C,7461-4285-5175,1992-10-19 01:30:45,lucknow,Uttar Pradesh,34259,Freelancer,22-Feb-2025,APPROVED,low,USR10261,APPROVED,LOW,SBSKN9088C,0,0,746142855175,0,0,0,1992-10-19 01:30:45,0,0,34259.0,0,0,0,2025-02-22 00:00:00,0,0,Lucknow,Uttar Pradesh,Freelancer,RAKSHA KHANNA,0,0,0,0,0,0,10261,1
usr10262,Baghyawati Ganesan,BCRWJ-1533-U,8284-7605-1658,07-07-1963,lucknow,Uttar Pradesh,,Retired,1720552154,VERIFIED,Low,USR10262,APPROVED,LOW,BCRWJ1533U,0,0,828476051658,0,0,0,1963-07-07 00:00:00,0,0,,1,0,0,2024-07-09 19:09:14,0,0,Lucknow,Uttar Pradesh,Retired,BAGHYAWATI GANESAN,0,0,0,0,0,0,10262,1
USR10264,Bhavya Kar,ZTYKZ0357G,,,Bengaluru,Karnataka,29708,Gig Worker,03/06/2025,PENDING,MEDIUM,USR10264,PENDING,MEDIUM,ZTYKZ0357G,0,0,,1,0,0,,1,0,29708.0,0,0,0,2025-06-03 00:00:00,0,0,Bengaluru,Karnataka,Gig Worker,BHAVYA KAR,0,0,0,0,0,0,10264,1
USR 10265,Ladli Borde,HTCMC8291O,3916707632,,pune,Maharashtra,"Rs. 20,579",Salaried,06-10-2025,V,Low,USR10265,APPROVED,LOW,HTCMC8291O,0,0,3916707632,0,0,1,,1,0,20579.0,0,0,0,2025-10-06 00:00:00,0,0,Pune,Maharashtra,Salaried,LADLI BORDE,0,0,0,0,0,0,10265,1
USR10267,Nidra Jain,QURIV1241Y,425476619672,15/09/1988 09:52 PM,New Delhi,Delhi,33870,Farmer,15-Oct-2025,V,low,USR10267,APPROVED,LOW,QURIV1241Y,0,0,425476619672,0,0,0,1988-09-15 21:52:00,0,0,33870.0,0,0,0,2025-10-15 00:00:00,0,0,Delhi,Delhi,Farmer,NIDRA JAIN,0,0,0,0,0,0,10267,1
usr10272,Guneet Rao,,582508914738,1992/08/28,kolkata,West Bengal,57.3k,Farmer,29-May-2024,Under Review,LOW,USR10272,IN_PROGRESS,LOW,,1,0,582508914738,0,0,0,1992-08-28 00:00:00,0,0,57300.0,0,0,0,2024-05-29 00:00:00,0,0,Kolkata,West Bengal,Farmer,GUNEET RAO,0,0,0,0,0,0,10272,1
USR10277,Aarini Sani,NTTHD 3525 C,0755-1515-2322,1139748851,Poona,Maharashtra,Not Available,Unemployed,11-May-2025,APPROVED,Medium,USR10277,APPROVED,MEDIUM,NTTHD3525C,0,0,075515152322,0,0,0,2006-02-12 12:54:11,0,0,,1,0,1,2025-05-11 00:00:00,0,0,Pune,Maharashtra,Unemployed,AARINI SANI,0,1,1,1,1,4,10277,2
USR10278,Isha Patil,NQQFL8842P,XXXX-XXXX-5479,09-30-1970,Bangalore,Karnataka,"INR 35,033",Farmer,04-17-2025,KYC_DONE,Low,USR10278,APPROVED,LOW,NQQFL8842P,0,0,XXXXXXXX5479,0,1,0,1970-09-30 00:00:00,0,0,35033.0,0,0,0,2025-04-17 00:00:00,0,0,Bengaluru,Karnataka,Farmer,ISHA PATIL,0,0,0,0,0,0,10278,1
usr_10285,Samaksh Buch,TNCFZ5575D,333517517178,01/10/1980,LKO,Uttar Pradesh,25.8k,Freelancer,11/09/2025 10:14 AM,Done,unknown,USR10285,APPROVED,UNKNOWN,TNCFZ5575D,0,0,333517517178,0,0,0,1980-10-01 00:00:00,0,0,25800.0,0,0,0,2025-09-11 10:14:00,0,0,Lucknow,Uttar Pradesh,Freelancer,SAMAKSH BUCH,0,0,0,0,0,0,10285,1
usr10288,Eesha Gola,JGQKP4206F,,29-Oct-1996,Jalandar,Punjab,,Unemployed,28-Feb-2026,Done,high,USR10288,APPROVED,HIGH,JGQKP4206F,0,0,,1,0,0,1996-10-29 00:00:00,0,0,,1,0,0,2026-02-28 00:00:00,0,0,Jalandhar,Punjab,Unemployed,EESHA GOLA,0,1,1,1,1,4,10288,3
USR10289,gavin chandra,PBIUE3421R,638287118660,1969-02-25 15:48:35,Bengaluru,Karnataka,"₹23,756",Student,03-09-2025,PENDING,LOW,USR10289,PENDING,LOW,PBIUE3421R,0,0,638287118660,0,0,0,1969-02-25 15:48:35,0,0,23756.0,0,0,0,2025-09-03 00:00:00,0,0,Bengaluru,Karnataka,Student,GAVIN CHANDRA,0,0,0,0,0,0,10289,1
USR-10290,YOSHITA MUNI,HXFKY8683Z,8388963113658,1970/07/03,Pune,Maharashtra,7517,Farmer,28/03/2025,V,low,USR10290,APPROVED,LOW,HXFKY8683Z,0,0,8388963113658,0,0,1,1970-07-03 00:00:00,0,0,7517.0,0,0,0,2025-03-28 00:00:00,0,0,Pune,Maharashtra,Farmer,YOSHITA MUNI,0,0,0,0,0,0,10290,1
USR10293,Yauvani Mall,ZYZSL0066Z,686525319544,1985-10-25 12:45:46,jaipur,Rajasthan,17.9k,Unemployed,20-Mar-2024,Done,Low,USR10293,APPROVED,LOW,ZYZSL0066Z,0,0,686525319544,0,0,0,1985-10-25 12:45:46,0,0,17900.0,0,0,0,2024-03-20 00:00:00,0,0,Jaipur,Rajasthan,Unemployed,YAUVANI MALL,0,0,0,0,0,0,10293,1
usr10297,Henry Ram,GGVHM4173F,1473-6036-5353,20/01/2004,Poona,Maharashtra,25349,Freelancer,1741004141,Done,Low,USR10297,APPROVED,LOW,GGVHM4173F,0,0,147360365353,0,0,0,2004-01-20 00:00:00,0,0,25349.0,0,0,0,2025-03-03 12:15:41,0,0,Pune,Maharashtra,Freelancer,HENRY RAM,0,0,0,0,0,0,10297,1
USR10298,Nikita Samra,XBNEX6709M,799564563972,01/04/1962,Mumbai,Maharashtra,28602,Retired,12/08/2025,R,LOW,USR10298,REJECTED,LOW,XBNEX6709M,0,0,799564563972,0,0,0,1962-04-01 00:00:00,0,0,28602.0,0,0,0,2025-08-12 00:00:00,0,0,Mumbai,Maharashtra,Retired,NIKITA SAMRA,0,0,0,0,0,0,10298,1
usr10300,Sathvik Ram,SCOOB9755A,874096721426,1973-02-24 07:32:41,ludhiana,Punjab,35516,Farmer,02-05-2024,VERIFIED,Low,USR10300,APPROVED,LOW,SCOOB9755A,0,0,874096721426,0,0,0,1973-02-24 07:32:41,0,0,35516.0,0,0,0,2024-05-02 00:00:00,0,0,Ludhiana,Punjab,Farmer,SATHVIK RAM,0,0,0,0,0,0,10300,1
USR10304,Chandani J0ha1,AGBPP2761P,021795299367,22/11/1966 02:23 AM,jalandhar,Punjab,-33744,Salaried,18/09/2025,VERIFIED,MEDIUM,USR10304,APPROVED,MEDIUM,AGBPP2761P,0,0,021795299367,0,0,0,1966-11-22 02:23:00,0,0,-33744.0,0,1,0,2025-09-18 00:00:00,0,0,Jalandhar,Punjab,Salaried,CHANDANI J0HA1,0,0,0,0,0,0,10304,1
USR10306,IraVaidya,GUDPH2996,973202704441,1960-05-23 09:10:16,Dilli,Delhi,Not Available,Unemployed,,APPROVED,medium,USR10306,APPROVED,MEDIUM,GUDPH2996,0,1,973202704441,0,0,0,1960-05-23 09:10:16,0,0,,1,0,1,,1,0,Delhi,Delhi,Unemployed,IRAVAIDYA,0,0,0,0,0,0,10306,1
USR10309,Aradhana Handa,,9055307569437,10-28-1971,Calcutta,West Bengal,13000,Student,1741803014,Pending,low,USR10309,PENDING,LOW,,1,0,9055307569437,0,0,1,1971-10-28 00:00:00,0,0,13000.0,0,0,0,2025-03-12 18:10:14,0,0,Kolkata,West Bengal,Student,ARADHANA HANDA,0,0,0,0,0,0,10309,1
USR-10310,SameshGoyal,klaxf9996k,,06-29-1991,Lucknow,Uttar Pradesh,"₹32,802",Unemployed,03-25-2026,KYC_DONE,medium,USR10310,APPROVED,MEDIUM,KLAXF9996K,0,0,,1,0,0,1991-06-29 00:00:00,0,0,32802.0,0,0,0,2026-03-25 00:00:00,0,0,Lucknow,Uttar Pradesh,Unemployed,SAMESHGOYAL,0,1,1,0,1,3,10310,2
usr_10312,Urishilla Banik,AAZUG0261P,3076-0828-9996,15-Jun-2000,Ludhiana,Punjab,"₹19,368",Student,2025/06/10,KYC_DONE,Low,USR10312,APPROVED,LOW,AAZUG0261P,0,0,307608289996,0,0,0,2000-06-15 00:00:00,0,0,19368.0,0,0,0,2025-06-10 00:00:00,0,0,Ludhiana,Punjab,Student,URISHILLA BANIK,0,0,0,0,0,0,10312,1
USR10317,Yatan Lalla,NKLPB6525C,4377-8008-3952,13/10/1989,HYDERABAD,Telangana,"INR 32,899",Self Employed,12/06/2024,VERIFIED,LOW,USR10317,APPROVED,LOW,NKLPB6525C,0,0,437780083952,0,0,0,1989-10-13 00:00:00,0,0,32899.0,0,0,0,2024-06-12 00:00:00,0,0,Hyderabad,Telangana,Self Employed,YATAN LALLA,0,0,0,0,0,0,10317,1
USR-10318,Noah Sarkar,tkynw5147d,5266 4463 5015,09-04-2002,ASR,Punjab,"Rs. 27,205",Retired,2024-05-14 16:30:20,V,MEDIUM,USR10318,APPROVED,MEDIUM,TKYNW5147D,0,0,526644635015,0,0,0,2002-09-04 00:00:00,0,0,27205.0,0,0,0,2024-05-14 16:30:20,0,0,Amritsar,Punjab,Retired,NOAH SARKAR,0,0,0,0,0,0,10318,1
USR-10326,Brijesh Gour,EXIZI9668V,4599 0563 9328,11-23-1977,Hyd,Telangana,Not Available,Self Employed,2026/01/19,KYC_DONE,LOW,USR10326,APPROVED,LOW,EXIZI9668V,0,0,459905639328,0,0,0,1977-11-23 00:00:00,0,0,,1,0,1,2026-01-19 00:00:00,0,0,Hyderabad,Telangana,Self Employed,BRIJESH GOUR,1,1,1,1,1,4,10326,4
USR10329,  Ladli Hari  ,VWPMA2822M,2557398649702,,Hyderabad,Telangana,29811,Gig Worker,1739965926,Verified,low,USR10329,APPROVED,LOW,VWPMA2822M,0,0,2557398649702,0,0,1,,1,0,29811.0,0,0,0,2025-02-19 11:52:06,0,0,Hyderabad,Telangana,Gig Worker,LADLI HARI,0,1,1,1,0,3,10329,2
USR10331,Raksha Gour,CGXUY1589S,7486-6340-5703,06-20-2003,MUMBAI,Maharashtra,,Salaried,05-Sep-2025,IN_PROGRESS,LOW,USR10331,IN_PROGRESS,LOW,CGXUY1589S,0,0,748663405703,0,0,0,2003-06-20 00:00:00,0,0,,1,0,0,2025-09-05 00:00:00,0,0,Mumbai,Maharashtra,Salaried,RAKSHA GOUR,1,1,1,1,1,4,10331,2
USR-10335,Gaurangi Pandey,ehqqi3191r,5179 7122 5439,07-09-1960,Chennai,Tamil Nadu,"₹28,904",Unemployed,2025/03/07,KYC_DONE,Low,USR10335,APPROVED,LOW,EHQQI3191R,0,0,517971225439,0,0,0,1960-07-09 00:00:00,0,0,28904.0,0,0,0,2025-03-07 00:00:00,0,0,Chennai,Tamil Nadu,Unemployed,GAURANGI PANDEY,0,0,0,0,0,0,10335,1
USR10340,Gauri Dubey,fpmzs0978s,7908-0725-9058,12-30-2003,lucknow,Uttar Pradesh,"₹26,679",Retired,2025-03-12 14:10:54,VERIFIED,UNKNOWN,USR10340,APPROVED,UNKNOWN,FPMZS0978S,0,0,790807259058,0,0,0,2003-12-30 00:00:00,0,0,26679.0,0,0,0,2025-03-12 14:10:54,0,0,Lucknow,Uttar Pradesh,Retired,GAURI DUBEY,0,0,0,0,0,0,10340,1
USR10341,Daksha Khare,VKYGC-2749-O,413617291673,,Poona,Maharashtra,59899,Unemployed,,APPROVED,MEDIUM,USR10341,APPROVED,MEDIUM,VKYGC2749O,0,0,413617291673,0,0,0,,1,0,59899.0,0,0,0,,1,0,Pune,Maharashtra,Unemployed,DAKSHA KHARE,0,0,0,0,0,0,10341,1
USR10342,ONVEER BARAD,nuirl0166f,901918685481,07-Apr-1994,lucknow,Uttar Pradesh,34469,Unemployed,,KYC_DONE,Unknown,USR10342,APPROVED,UNKNOWN,NUIRL0166F,0,0,901918685481,0,0,0,1994-04-07 00:00:00,0,0,34469.0,0,0,0,,1,0,Lucknow,Uttar Pradesh,Unemployed,ONVEER BARAD,0,0,0,0,0,0,10342,1
USR10347,Amruta Bobal,EUUAT6031K,6158-5855-7064,,chennai,Tamil Nadu,12979,Unemployed,17/10/2024,Verified,high,USR10347,APPROVED,HIGH,EUUAT6031K,0,0,615858557064,0,0,0,,1,0,12979.0,0,0,0,2024-10-17 00:00:00,0,0,Chennai,Tamil Nadu,Unemployed,AMRUTA BOBAL,0,0,0,0,0,0,10347,1
usr10349,Kevin Korpal,ILQYB3209K,130417792461,1982-01-14 11:08:56,Mumbai,Maharashtra,"Rs. 45,629",Farmer,,KYC_DONE,LOW,USR10349,APPROVED,LOW,ILQYB3209K,0,0,130417792461,0,0,0,1982-01-14 11:08:56,0,0,45629.0,0,0,0,,1,0,Mumbai,Maharashtra,Farmer,KEVIN KORPAL,0,0,0,0,0,0,10349,1
USR10351,Vaishnavi Brahmbhatt,,,1971/12/21,Poona,Maharashtra,"₹55,887",Freelancer,10/11/2024,Pending,Low,USR10351,PENDING,LOW,,1,0,,1,0,0,1971-12-21 00:00:00,0,0,55887.0,0,0,0,2024-11-10 00:00:00,0,0,Pune,Maharashtra,Freelancer,VAISHNAVI BRAHMBHATT,0,0,0,0,0,0,10351,1
usr10353,Saumya Balan,WCUEX2474T,,01-13-1977,bengaluru,Karnataka,,Student,11-03-2024,Done,medium,USR10353,APPROVED,MEDIUM,WCUEX2474T,0,0,,1,0,0,1977-01-13 00:00:00,0,0,,1,0,0,2024-03-11 00:00:00,0,0,Bengaluru,Karnataka,Student,SAUMYA BALAN,0,0,0,0,0,0,10353,1
USR10356,  Charles Chawla  ,FKAHM1015N,2329932418485,2005-01-22 20:51:48,Madras,Tamil Nadu,31980,Unemployed,,V,medium,USR10356,APPROVED,MEDIUM,FKAHM1015N,0,0,2329932418485,0,0,1,2005-01-22 20:51:48,0,0,31980.0,0,0,0,,1,0,Chennai,Tamil Nadu,Unemployed,CHARLES CHAWLA,0,0,0,0,0,0,10356,1
usr10357,  Jason Malhotra  ,XGGZJ 2178 R,XXXX-XXXX-6125,25/09/1990,DELHI,Delhi,30960,Freelancer,2025/10/27,Verified,LOW,USR10357,APPROVED,LOW,XGGZJ2178R,0,0,XXXXXXXX6125,0,1,0,1990-09-25 00:00:00,0,0,30960.0,0,0,0,2025-10-27 00:00:00,0,0,Delhi,Delhi,Freelancer,JASON MALHOTRA,0,0,0,0,0,0,10357,1
USR10359,Inaya Gandhi,YSLNO7107S,887440025159,14/08/1990 03:30 PM,BLR,Karnataka,,Student,16-Feb-2025,VERIFIED,MEDIUM,USR10359,APPROVED,MEDIUM,YSLNO7107S,0,0,887440025159,0,0,0,1990-08-14 15:30:00,0,0,,1,0,0,2025-02-16 00:00:00,0,0,Bengaluru,Karnataka,Student,INAYA GANDHI,0,1,1,1,1,4,10359,2
USR10361,Andrew Bhardwaj,IEHEN3741V,222702856057,1990/07/04,Bombay,Maharashtra,29294,Freelancer,23-Jul-2024,Done,LOW,USR10361,APPROVED,LOW,IEHEN3741V,0,0,222702856057,0,0,0,1990-07-04 00:00:00,0,0,29294.0,0,0,0,2024-07-23 00:00:00,0,0,Mumbai,Maharashtra,Freelancer,ANDREW BHARDWAJ,0,0,0,0,0,0,10361,1
USR10363,SARTHAK DOCTOR,mpeky3167s,1801 9502 6037,12-27-1994,jaipur,Rajasthan,"₹16,604",Business Owner,09-Jun-2024,APPROVED,unknown,USR10363,APPROVED,UNKNOWN,MPEKY3167S,0,0,180195026037,0,0,0,1994-12-27 00:00:00,0,0,16604.0,0,0,0,2024-06-09 00:00:00,0,0,Jaipur,Rajasthan,Business Owner,SARTHAK DOCTOR,0,0,0,0,0,0,10363,1
USR 10369,  Omya Zachariah  ,CFDSU 8346 V,2681 3169 2420,03-26-1961,Jalandhar,Punjab,,Retired,03/08/2024,APPROVED,LOW,USR10369,APPROVED,LOW,CFDSU8346V,0,0,268131692420,0,0,0,1961-03-26 00:00:00,0,0,,1,0,0,2024-08-03 00:00:00,0,0,Jalandhar,Punjab,Retired,OMYA ZACHARIAH,0,0,0,0,0,0,10369,1
USR 10374,Prisha Goel,ywbbi4612m,870441038479,06/07/1997,Bengaluru,Karnataka,"INR 86,817",Gig Worker,14/02/2025 12:54 PM,V,low,USR10374,APPROVED,LOW,YWBBI4612M,0,0,870441038479,0,0,0,1997-07-06 00:00:00,0,0,86817.0,0,0,0,2025-02-14 12:54:00,0,0,Bengaluru,Karnataka,Gig Worker,PRISHA GOEL,0,0,0,0,0,0,10374,1
USR10376,Chaaya Desai,DUBFE5572G,362009096477,1975-10-14 16:38:14,chennai,Tamil Nadu,"Rs. 19,619",Farmer,2024-11-15 08:34:57,PENDING,low,USR10376,PENDING,LOW,DUBFE5572G,0,0,362009096477,0,0,0,1975-10-14 16:38:14,0,0,19619.0,0,0,0,2024-11-15 08:34:57,0,0,Chennai,Tamil Nadu,Farmer,CHAAYA DESAI,0,0,0,0,0,0,10376,1
